date,family,model,fold,actual,predicted
2017-06-17,POULTRY,Prophet,1,13452.57,11536.170436261797
2017-06-18,POULTRY,Prophet,1,10496.883,12829.648809109996
2017-06-19,POULTRY,Prophet,1,8822.952,8514.475931931123
2017-06-20,POULTRY,Prophet,1,8310.068,7725.004947087122
2017-05-24,POULTRY,XGBoost,1,7867.531,13801.7861328125
2017-05-25,POULTRY,XGBoost,1,6781.74,8669.337890625
2017-05-26,POULTRY,XGBoost,1,15663.784,20734.21875
2017-05-27,POULTRY,XGBoost,1,10690.295,17789.810546875
2017-05-28,POULTRY,XGBoost,1,12662.443,14566.703125
2017-05-29,POULTRY,XGBoost,1,8432.141,10269.2509765625
2017-05-30,POULTRY,XGBoost,1,7337.255999999999,9604.189453125
2017-05-31,POULTRY,XGBoost,1,8356.701000000001,13160.068359375
2017-06-01,POULTRY,XGBoost,1,8613.625,9980.166015625
2017-06-02,POULTRY,XGBoost,1,21303.266,19291.0703125
2017-06-03,POULTRY,XGBoost,1,14012.785,17937.2265625
2017-06-04,POULTRY,XGBoost,1,17764.278,16447.16796875
2017-06-05,POULTRY,XGBoost,1,11069.199,9550.4072265625
2017-06-06,POULTRY,XGBoost,1,8134.577,8975.0810546875
2017-06-07,POULTRY,XGBoost,1,8578.103000000001,15607.5126953125
2017-06-08,POULTRY,XGBoost,1,6843.906,8703.97265625
2017-06-09,POULTRY,XGBoost,1,18499.889,22275.36328125
2017-06-10,POULTRY,XGBoost,1,11514.403,21181.310546875
2017-06-11,POULTRY,XGBoost,1,13961.184,18280.55859375
2017-06-12,POULTRY,XGBoost,1,8517.807,10359.171875
2017-06-13,POULTRY,XGBoost,1,6921.676,8977.904296875
2017-06-14,POULTRY,XGBoost,1,7714.172,16936.68359375
2017-06-15,POULTRY,XGBoost,1,6934.488,9411.0009765625
2017-06-16,POULTRY,XGBoost,1,17236.598,21119.390625
2017-06-17,POULTRY,XGBoost,1,13452.57,22443.615234375
2017-06-18,POULTRY,XGBoost,1,10496.883,19845.712890625
2017-06-19,POULTRY,XGBoost,1,8822.952,11185.72265625
2017-06-20,POULTRY,XGBoost,1,8310.068,8491.529296875
2017-05-24,PRODUCE,Seasonal naive,1,69603.545,80088.581
2017-05-25,PRODUCE,Seasonal naive,1,39008.336,39382.491
2017-05-26,PRODUCE,Seasonal naive,1,62955.506,50598.059
2017-05-27,PRODUCE,Seasonal naive,1,57724.928,66765.035
2017-05-28,PRODUCE,Seasonal naive,1,70237.35800000001,82424.039
2017-05-29,PRODUCE,Seasonal naive,1,52125.616,50801.091
2017-05-30,PRODUCE,Seasonal naive,1,44742.355,41301.199
2017-05-31,PRODUCE,Seasonal naive,1,74786.39199999999,80088.581
2017-06-01,PRODUCE,Seasonal naive,1,47550.868,39382.491
2017-06-02,PRODUCE,Seasonal naive,1,57301.229,50598.059
2017-06-03,PRODUCE,Seasonal naive,1,69905.503,66765.035
2017-06-04,PRODUCE,Seasonal naive,1,88304.293,82424.039
2017-06-05,PRODUCE,Seasonal naive,1,54506.91,50801.091
2017-06-06,PRODUCE,Seasonal naive,1,44414.157,41301.199
2017-06-07,PRODUCE,Seasonal naive,1,79266.704,80088.581
2017-06-08,PRODUCE,Seasonal naive,1,39686.244,39382.491
2017-06-09,PRODUCE,Seasonal naive,1,51761.145,50598.059
2017-06-10,PRODUCE,Seasonal naive,1,63412.876,66765.035
2017-06-11,PRODUCE,Seasonal naive,1,82074.739,82424.039
2017-06-12,PRODUCE,Seasonal naive,1,50927.31,50801.091
2017-06-13,PRODUCE,Seasonal naive,1,44538.584,41301.199
2017-06-14,PRODUCE,Seasonal naive,1,76366.224,80088.581
2017-06-15,PRODUCE,Seasonal naive,1,42772.118,39382.491
2017-06-16,PRODUCE,Seasonal naive,1,59815.86,50598.059
2017-06-17,PRODUCE,Seasonal naive,1,80398.462,66765.035
2017-06-18,PRODUCE,Seasonal naive,1,62705.239,82424.039
2017-06-19,PRODUCE,Seasonal naive,1,52683.617,50801.091
2017-06-20,PRODUCE,Seasonal naive,1,48754.694,41301.199
2017-05-24,PRODUCE,Prophet,1,69603.545,71886.81909924677
2017-05-25,PRODUCE,Prophet,1,39008.336,37499.377263805785
2017-05-26,PRODUCE,Prophet,1,62955.506,46089.3075737949
2017-05-27,PRODUCE,Prophet,1,57724.928,52859.12168173916
2017-05-28,PRODUCE,Prophet,1,70237.35800000001,57351.66928748169
2017-05-29,PRODUCE,Prophet,1,52125.616,46604.04222080023
2017-05-30,PRODUCE,Prophet,1,44742.355,43028.47850492243
2017-05-31,PRODUCE,Prophet,1,74786.39199999999,75145.37953931275
2017-06-01,PRODUCE,Prophet,1,47550.868,39512.0335548383
2017-06-02,PRODUCE,Prophet,1,57301.229,44039.00917126704
2017-06-03,PRODUCE,Prophet,1,69905.503,54484.90387024755
2017-06-04,PRODUCE,Prophet,1,88304.293,58993.03667848769
2017-06-05,PRODUCE,Prophet,1,54506.91,48120.4493894826
2017-06-06,PRODUCE,Prophet,1,44414.157,44641.057342084285
2017-06-07,PRODUCE,Prophet,1,79266.704,77185.47278758898
2017-06-08,PRODUCE,Prophet,1,39686.244,41833.6913561757
2017-06-09,PRODUCE,Prophet,1,51761.145,46527.98666315217
2017-06-10,PRODUCE,Prophet,1,63412.876,56770.75316509551
2017-06-11,PRODUCE,Prophet,1,82074.739,61062.03206682661
2017-06-12,PRODUCE,Prophet,1,50927.31,50112.82824188004
2017-06-13,PRODUCE,Prophet,1,44538.584,46274.287920279065
2017-06-14,PRODUCE,Prophet,1,76366.224,79461.72393805222
2017-06-15,PRODUCE,Prophet,1,42772.118,43157.44959139198
2017-06-16,PRODUCE,Prophet,1,59815.86,47820.71300990722
2017-06-17,PRODUCE,Prophet,1,80398.462,57949.634679325405
2017-06-18,PRODUCE,Prophet,1,62705.239,62100.09852669383
2017-06-19,PRODUCE,Prophet,1,52683.617,50826.86854857947
2017-06-20,PRODUCE,Prophet,1,48754.694,46564.74060136164
2017-05-24,PRODUCE,XGBoost,1,69603.545,71581.5390625
2017-05-25,PRODUCE,XGBoost,1,39008.336,44986.88671875
2017-05-26,PRODUCE,XGBoost,1,62955.506,53372.08984375
2017-05-27,PRODUCE,XGBoost,1,57724.928,71474.4296875
2017-05-28,PRODUCE,XGBoost,1,70237.35800000001,77141.9453125
2017-05-29,PRODUCE,XGBoost,1,52125.616,55498.28125
2017-05-30,PRODUCE,XGBoost,1,44742.355,46915.5
2017-05-31,PRODUCE,XGBoost,1,74786.39199999999,72075.359375
2017-06-01,PRODUCE,XGBoost,1,47550.868,46572.36328125
2017-06-02,PRODUCE,XGBoost,1,57301.229,48741.14453125
2017-06-03,PRODUCE,XGBoost,1,69905.503,65265.6328125
2017-06-04,PRODUCE,XGBoost,1,88304.293,70690.1171875
2017-06-05,PRODUCE,XGBoost,1,54506.91,46123.015625
2017-06-06,PRODUCE,XGBoost,1,44414.157,40741.70703125
2017-06-07,PRODUCE,XGBoost,1,79266.704,65596.03125
2017-06-08,PRODUCE,XGBoost,1,39686.244,42709.640625
2017-06-09,PRODUCE,XGBoost,1,51761.145,51783.453125
2017-06-10,PRODUCE,XGBoost,1,63412.876,65971.453125
2017-06-11,PRODUCE,XGBoost,1,82074.739,71913.671875
2017-06-12,PRODUCE,XGBoost,1,50927.31,50150.93359375
2017-06-13,PRODUCE,XGBoost,1,44538.584,41298.1484375
2017-06-14,PRODUCE,XGBoost,1,76366.224,69048.890625
2017-06-15,PRODUCE,XGBoost,1,42772.118,44441.23046875
2017-06-16,PRODUCE,XGBoost,1,59815.86,50493.84765625
2017-06-17,PRODUCE,XGBoost,1,80398.462,67033.0703125
2017-06-18,PRODUCE,XGBoost,1,62705.239,76964.09375
2017-06-19,PRODUCE,XGBoost,1,52683.617,47733.5078125
2017-06-20,PRODUCE,XGBoost,1,48754.694,41454.0703125
2017-06-21,BEVERAGES,Seasonal naive,2,57539.0,59088.0
2017-06-22,BEVERAGES,Seasonal naive,2,45084.0,53668.0
2017-06-23,BEVERAGES,Seasonal naive,2,62666.0,74693.0
2017-06-24,BEVERAGES,Seasonal naive,2,91036.0,109130.0
2017-06-25,BEVERAGES,Seasonal naive,2,104241.0,95557.0
2017-06-26,BEVERAGES,Seasonal naive,2,57471.0,66204.0
2017-06-27,BEVERAGES,Seasonal naive,2,47792.0,67628.0
2017-06-28,BEVERAGES,Seasonal naive,2,52239.0,59088.0
2017-06-29,BEVERAGES,Seasonal naive,2,47902.0,53668.0
2017-06-30,BEVERAGES,Seasonal naive,2,67617.0,74693.0
2017-07-01,BEVERAGES,Seasonal naive,2,109697.0,109130.0
2017-07-02,BEVERAGES,Seasonal naive,2,126930.0,95557.0
2017-07-03,BEVERAGES,Seasonal naive,2,75863.0,66204.0
2017-07-04,BEVERAGES,Seasonal naive,2,62707.0,67628.0
2017-07-05,BEVERAGES,Seasonal naive,2,65799.0,59088.0
2017-07-06,BEVERAGES,Seasonal naive,2,54241.0,53668.0
2017-07-07,BEVERAGES,Seasonal naive,2,65958.0,74693.0
2017-07-08,BEVERAGES,Seasonal naive,2,95841.0,109130.0
2017-07-09,BEVERAGES,Seasonal naive,2,106234.0,95557.0
2017-07-10,BEVERAGES,Seasonal naive,2,62622.0,66204.0
2017-07-11,BEVERAGES,Seasonal naive,2,54114.0,67628.0
2017-07-12,BEVERAGES,Seasonal naive,2,56435.0,59088.0
2017-07-13,BEVERAGES,Seasonal naive,2,54210.0,53668.0
2017-07-14,BEVERAGES,Seasonal naive,2,64752.0,74693.0
2017-07-15,BEVERAGES,Seasonal naive,2,97804.0,109130.0
2017-07-16,BEVERAGES,Seasonal naive,2,116261.0,95557.0
2017-07-17,BEVERAGES,Seasonal naive,2,69106.0,66204.0
2017-07-18,BEVERAGES,Seasonal naive,2,58557.0,67628.0
2017-06-21,BEVERAGES,Prophet,2,57539.0,66129.84803128854
2017-06-22,BEVERAGES,Prophet,2,45084.0,57511.34158229103
2017-06-23,BEVERAGES,Prophet,2,62666.0,72439.72610212733
2017-06-24,BEVERAGES,Prophet,2,91036.0,90431.27910277373
2017-06-25,BEVERAGES,Prophet,2,104241.0,105040.75830049624
2017-06-26,BEVERAGES,Prophet,2,57471.0,69024.0659853701
2017-06-27,BEVERAGES,Prophet,2,47792.0,63610.7024308726
2017-06-28,BEVERAGES,Prophet,2,52239.0,66813.3200121882
2017-06-29,BEVERAGES,Prophet,2,47902.0,60187.900754195485
2017-06-30,BEVERAGES,Prophet,2,67617.0,69512.14719846615
2017-07-01,BEVERAGES,Prophet,2,109697.0,93543.59143146832
2017-07-02,BEVERAGES,Prophet,2,126930.0,102939.8867478833
2017-07-03,BEVERAGES,Prophet,2,75863.0,78444.95799273583
2017-07-04,BEVERAGES,Prophet,2,62707.0,67441.86224944504
2017-07-05,BEVERAGES,Prophet,2,65799.0,71580.17681058311
2017-07-06,BEVERAGES,Prophet,2,54241.0,64753.768554805625
2017-07-07,BEVERAGES,Prophet,2,65958.0,73958.8743253331
2017-07-08,BEVERAGES,Prophet,2,95841.0,97778.71986405549
2017-07-09,BEVERAGES,Prophet,2,106234.0,106933.7937845438
2017-07-10,BEVERAGES,Prophet,2,62622.0,76554.81034196934
2017-07-11,BEVERAGES,Prophet,2,54114.0,70970.46977739187
2017-07-12,BEVERAGES,Prophet,2,56435.0,75285.79081793531
2017-07-13,BEVERAGES,Prophet,2,54210.0,67504.01032768213
2017-07-14,BEVERAGES,Prophet,2,64752.0,77264.77397458116
2017-07-15,BEVERAGES,Prophet,2,97804.0,100879.53972722744
2017-07-16,BEVERAGES,Prophet,2,116261.0,109778.57138422388
2017-07-17,BEVERAGES,Prophet,2,69106.0,78760.55526997916
2017-07-18,BEVERAGES,Prophet,2,58557.0,72525.24944138482
2017-06-21,BEVERAGES,XGBoost,2,57539.0,63832.48828125
2017-06-22,BEVERAGES,XGBoost,2,45084.0,53073.87890625
2017-06-23,BEVERAGES,XGBoost,2,62666.0,71749.828125
2017-06-24,BEVERAGES,XGBoost,2,91036.0,95588.453125
2017-06-25,BEVERAGES,XGBoost,2,104241.0,111810.34375
2017-06-26,BEVERAGES,XGBoost,2,57471.0,62063.140625
2017-06-27,BEVERAGES,XGBoost,2,47792.0,57658.05859375
2017-06-28,BEVERAGES,XGBoost,2,52239.0,59848.80078125
2017-06-29,BEVERAGES,XGBoost,2,47902.0,54942.19921875
2017-06-30,BEVERAGES,XGBoost,2,67617.0,71615.4453125
2017-07-01,BEVERAGES,XGBoost,2,109697.0,101190.25
2017-07-02,BEVERAGES,XGBoost,2,126930.0,106848.9296875
2017-07-03,BEVERAGES,XGBoost,2,75863.0,77577.5390625
2017-07-04,BEVERAGES,XGBoost,2,62707.0,66761.96875
2017-07-05,BEVERAGES,XGBoost,2,65799.0,67755.3515625
2017-07-06,BEVERAGES,XGBoost,2,54241.0,56258.63671875
2017-07-07,BEVERAGES,XGBoost,2,65958.0,69463.6953125
2017-07-08,BEVERAGES,XGBoost,2,95841.0,95098.8203125
2017-07-09,BEVERAGES,XGBoost,2,106234.0,115528.640625
2017-07-10,BEVERAGES,XGBoost,2,62622.0,62194.8828125
2017-07-11,BEVERAGES,XGBoost,2,54114.0,57379.51953125
2017-07-12,BEVERAGES,XGBoost,2,56435.0,60285.39453125
2017-07-13,BEVERAGES,XGBoost,2,54210.0,53645.34765625
2017-07-14,BEVERAGES,XGBoost,2,64752.0,69096.5859375
2017-07-15,BEVERAGES,XGBoost,2,97804.0,97345.109375
2017-07-16,BEVERAGES,XGBoost,2,116261.0,107017.7265625
2017-07-17,BEVERAGES,XGBoost,2,69106.0,66178.4375
2017-07-18,BEVERAGES,XGBoost,2,58557.0,62846.52734375
2017-06-21,BREAD/BAKERY,Seasonal naive,2,10407.208,10403.277
2017-06-22,BREAD/BAKERY,Seasonal naive,2,8371.183,8941.589
2017-06-23,BREAD/BAKERY,Seasonal naive,2,11196.457,11448.772
2017-06-24,BREAD/BAKERY,Seasonal naive,2,14215.667,15184.003
2017-06-25,BREAD/BAKERY,Seasonal naive,2,16129.371,13173.167
2017-06-26,BREAD/BAKERY,Seasonal naive,2,10105.643,11290.775
2017-06-27,BREAD/BAKERY,Seasonal naive,2,9096.027,10922.923
2017-06-28,BREAD/BAKERY,Seasonal naive,2,10286.737,10403.277
2017-06-29,BREAD/BAKERY,Seasonal naive,2,8756.838,8941.589
2017-06-30,BREAD/BAKERY,Seasonal naive,2,11038.794,11448.772
2017-07-01,BREAD/BAKERY,Seasonal naive,2,15691.255,15184.003
2017-07-02,BREAD/BAKERY,Seasonal naive,2,17304.733,13173.167
2017-07-03,BREAD/BAKERY,Seasonal naive,2,11773.527,11290.775
2017-07-04,BREAD/BAKERY,Seasonal naive,2,9840.096,10922.923
2017-07-05,BREAD/BAKERY,Seasonal naive,2,11120.05,10403.277
2017-07-06,BREAD/BAKERY,Seasonal naive,2,8427.387999999999,8941.589
2017-07-07,BREAD/BAKERY,Seasonal naive,2,11166.934,11448.772
2017-07-08,BREAD/BAKERY,Seasonal naive,2,12647.622,15184.003
2017-07-09,BREAD/BAKERY,Seasonal naive,2,14826.47,13173.167
2017-07-10,BREAD/BAKERY,Seasonal naive,2,10888.409,11290.775
2017-07-11,BREAD/BAKERY,Seasonal naive,2,9067.985,10922.923
2017-07-12,BREAD/BAKERY,Seasonal naive,2,10073.355,10403.277
2017-07-13,BREAD/BAKERY,Seasonal naive,2,8197.19,8941.589
2017-07-14,BREAD/BAKERY,Seasonal naive,2,10164.232,11448.772
2017-07-15,BREAD/BAKERY,Seasonal naive,2,11734.443,15184.003
2017-07-16,BREAD/BAKERY,Seasonal naive,2,14083.485,13173.167
2017-07-17,BREAD/BAKERY,Seasonal naive,2,10211.71,11290.775
2017-07-18,BREAD/BAKERY,Seasonal naive,2,8596.146,10922.923
2017-06-21,BREAD/BAKERY,Prophet,2,10407.208,11205.299205349109
2017-06-22,BREAD/BAKERY,Prophet,2,8371.183,9681.16993669648
2017-06-23,BREAD/BAKERY,Prophet,2,11196.457,11636.356965365932
2017-06-24,BREAD/BAKERY,Prophet,2,14215.667,14025.771405317524
2017-06-25,BREAD/BAKERY,Prophet,2,16129.371,16288.97296643929
2017-06-26,BREAD/BAKERY,Prophet,2,10105.643,11490.300655118395
2017-06-27,BREAD/BAKERY,Prophet,2,9096.027,10206.060617382836
2017-06-28,BREAD/BAKERY,Prophet,2,10286.737,11039.594874703236
2017-06-29,BREAD/BAKERY,Prophet,2,8756.838,9521.411585449874
2017-06-30,BREAD/BAKERY,Prophet,2,11038.794,11071.52260619634
2017-07-01,BREAD/BAKERY,Prophet,2,15691.255,13915.681874766497
2017-07-02,BREAD/BAKERY,Prophet,2,17304.733,15829.82453321262
2017-07-03,BREAD/BAKERY,Prophet,2,11773.527,11921.3566428457
2017-07-04,BREAD/BAKERY,Prophet,2,9840.096,10287.67587726878
2017-07-05,BREAD/BAKERY,Prophet,2,11120.05,11162.71390396657
2017-07-06,BREAD/BAKERY,Prophet,2,8427.387999999999,9520.599391394026
2017-07-07,BREAD/BAKERY,Prophet,2,11166.934,11101.273172563282
2017-07-08,BREAD/BAKERY,Prophet,2,12647.622,13991.97641377202
2017-07-09,BREAD/BAKERY,Prophet,2,14826.47,15881.78887869442
2017-07-10,BREAD/BAKERY,Prophet,2,10888.409,11553.261023820138
2017-07-11,BREAD/BAKERY,Prophet,2,9067.985,10277.40698999732
2017-07-12,BREAD/BAKERY,Prophet,2,10073.355,11140.92448527306
2017-07-13,BREAD/BAKERY,Prophet,2,8197.19,9266.295524074048
2017-07-14,BREAD/BAKERY,Prophet,2,10164.232,10816.957450476584
2017-07-15,BREAD/BAKERY,Prophet,2,11734.443,13685.190796571016
2017-07-16,BREAD/BAKERY,Prophet,2,14083.485,15554.596686293791
2017-07-17,BREAD/BAKERY,Prophet,2,10211.71,11206.744057167363
2017-07-18,BREAD/BAKERY,Prophet,2,8596.146,9924.302372529632
2017-06-21,BREAD/BAKERY,XGBoost,2,10407.208,11267.552734375
2017-06-22,BREAD/BAKERY,XGBoost,2,8371.183,9857.884765625
2017-06-23,BREAD/BAKERY,XGBoost,2,11196.457,13777.0966796875
2017-06-24,BREAD/BAKERY,XGBoost,2,14215.667,14910.8212890625
2017-06-25,BREAD/BAKERY,XGBoost,2,16129.371,15191.0751953125
2017-06-26,BREAD/BAKERY,XGBoost,2,10105.643,9735.3388671875
2017-06-27,BREAD/BAKERY,XGBoost,2,9096.027,10359.6328125
2017-06-28,BREAD/BAKERY,XGBoost,2,10286.737,11699.0693359375
2017-06-29,BREAD/BAKERY,XGBoost,2,8756.838,10234.7060546875
2017-06-30,BREAD/BAKERY,XGBoost,2,11038.794,13533.9609375
2017-07-01,BREAD/BAKERY,XGBoost,2,15691.255,15588.923828125
2017-07-02,BREAD/BAKERY,XGBoost,2,17304.733,15942.86328125
2017-07-03,BREAD/BAKERY,XGBoost,2,11773.527,10747.5439453125
2017-07-04,BREAD/BAKERY,XGBoost,2,9840.096,10707.0498046875
2017-07-05,BREAD/BAKERY,XGBoost,2,11120.05,12143.841796875
2017-07-06,BREAD/BAKERY,XGBoost,2,8427.387999999999,9497.8076171875
2017-07-07,BREAD/BAKERY,XGBoost,2,11166.934,13567.3291015625
2017-07-08,BREAD/BAKERY,XGBoost,2,12647.622,15727.4619140625
2017-07-09,BREAD/BAKERY,XGBoost,2,14826.47,16506.376953125
2017-07-10,BREAD/BAKERY,XGBoost,2,10888.409,9823.90234375
2017-07-11,BREAD/BAKERY,XGBoost,2,9067.985,10579.3896484375
2017-07-12,BREAD/BAKERY,XGBoost,2,10073.355,12309.4228515625
2017-07-13,BREAD/BAKERY,XGBoost,2,8197.19,8969.99609375
2017-07-14,BREAD/BAKERY,XGBoost,2,10164.232,13550.34375
2017-07-15,BREAD/BAKERY,XGBoost,2,11734.443,16350.0517578125
2017-07-16,BREAD/BAKERY,XGBoost,2,14083.485,16461.08203125
2017-07-17,BREAD/BAKERY,XGBoost,2,10211.71,9806.7158203125
2017-07-18,BREAD/BAKERY,XGBoost,2,8596.146,10720.177734375
2017-06-21,CLEANING,Seasonal naive,2,18468.0,17796.0
2017-06-22,CLEANING,Seasonal naive,2,16264.0,16720.0
2017-06-23,CLEANING,Seasonal naive,2,21945.0,21089.0
2017-06-24,CLEANING,Seasonal naive,2,27421.0,25938.0
2017-06-25,CLEANING,Seasonal naive,2,30788.0,21339.0
2017-06-26,CLEANING,Seasonal naive,2,18677.0,19269.0
2017-06-27,CLEANING,Seasonal naive,2,16907.0,18499.0
2017-06-28,CLEANING,Seasonal naive,2,20469.0,17796.0
2017-06-29,CLEANING,Seasonal naive,2,16676.0,16720.0
2017-06-30,CLEANING,Seasonal naive,2,22617.0,21089.0
2017-07-01,CLEANING,Seasonal naive,2,37150.0,25938.0
2017-07-02,CLEANING,Seasonal naive,2,39857.0,21339.0
2017-07-03,CLEANING,Seasonal naive,2,25950.0,19269.0
2017-07-04,CLEANING,Seasonal naive,2,22163.0,18499.0
2017-07-05,CLEANING,Seasonal naive,2,23246.0,17796.0
2017-07-06,CLEANING,Seasonal naive,2,18618.0,16720.0
2017-07-07,CLEANING,Seasonal naive,2,20415.0,21089.0
2017-07-08,CLEANING,Seasonal naive,2,27332.0,25938.0
2017-07-09,CLEANING,Seasonal naive,2,31442.0,21339.0
2017-07-10,CLEANING,Seasonal naive,2,19552.0,19269.0
2017-07-11,CLEANING,Seasonal naive,2,17377.0,18499.0
2017-07-12,CLEANING,Seasonal naive,2,18060.0,17796.0
2017-07-13,CLEANING,Seasonal naive,2,14589.0,16720.0
2017-07-14,CLEANING,Seasonal naive,2,18698.0,21089.0
2017-07-15,CLEANING,Seasonal naive,2,24969.0,25938.0
2017-07-16,CLEANING,Seasonal naive,2,29477.0,21339.0
2017-07-17,CLEANING,Seasonal naive,2,21389.0,19269.0
2017-07-18,CLEANING,Seasonal naive,2,17849.0,18499.0
2017-06-21,CLEANING,Prophet,2,18468.0,20313.71637111122
2017-06-22,CLEANING,Prophet,2,16264.0,17200.949993465387
2017-06-23,CLEANING,Prophet,2,21945.0,21509.11399209416
2017-06-24,CLEANING,Prophet,2,27421.0,27305.20602090581
2017-06-25,CLEANING,Prophet,2,30788.0,31604.30354328592
2017-06-26,CLEANING,Prophet,2,18677.0,21116.318915361884
2017-06-27,CLEANING,Prophet,2,16907.0,19050.58712001353
2017-06-28,CLEANING,Prophet,2,20469.0,20630.455692404492
2017-06-29,CLEANING,Prophet,2,16676.0,17624.461797462973
2017-06-30,CLEANING,Prophet,2,22617.0,20214.84430407424
2017-07-01,CLEANING,Prophet,2,37150.0,27496.46037198312
2017-07-02,CLEANING,Prophet,2,39857.0,30095.792825205797
2017-07-03,CLEANING,Prophet,2,25950.0,23267.605239592573
2017-07-04,CLEANING,Prophet,2,22163.0,19440.825504249136
2017-07-05,CLEANING,Prophet,2,23246.0,20718.846376155627
2017-07-06,CLEANING,Prophet,2,18618.0,17496.16267221899
2017-07-07,CLEANING,Prophet,2,20415.0,20104.741411254872
2017-07-08,CLEANING,Prophet,2,27332.0,27653.265317373247
2017-07-09,CLEANING,Prophet,2,31442.0,30225.825232906765
2017-07-10,CLEANING,Prophet,2,19552.0,21578.34850177005
2017-07-11,CLEANING,Prophet,2,17377.0,19400.61780127669
2017-07-12,CLEANING,Prophet,2,18060.0,20665.83127730172
2017-07-13,CLEANING,Prophet,2,14589.0,16930.550160888422
2017-07-14,CLEANING,Prophet,2,18698.0,19420.059883145397
2017-07-15,CLEANING,Prophet,2,24969.0,26923.945705797047
2017-07-16,CLEANING,Prophet,2,29477.0,29460.42429971459
2017-07-17,CLEANING,Prophet,2,21389.0,20784.37342435826
2017-07-18,CLEANING,Prophet,2,17849.0,18521.689836332414
2017-06-21,CLEANING,XGBoost,2,18468.0,17793.9140625
2017-06-22,CLEANING,XGBoost,2,16264.0,14761.177734375
2017-06-23,CLEANING,XGBoost,2,21945.0,22404.5
2017-06-24,CLEANING,XGBoost,2,27421.0,28449.12890625
2017-06-25,CLEANING,XGBoost,2,30788.0,29621.82421875
2017-06-26,CLEANING,XGBoost,2,18677.0,17802.08203125
2017-06-27,CLEANING,XGBoost,2,16907.0,16062.4970703125
2017-06-28,CLEANING,XGBoost,2,20469.0,17884.37890625
2017-06-29,CLEANING,XGBoost,2,16676.0,17062.779296875
2017-06-30,CLEANING,XGBoost,2,22617.0,23726.484375
2017-07-01,CLEANING,XGBoost,2,37150.0,31706.927734375
2017-07-02,CLEANING,XGBoost,2,39857.0,31459.388671875
2017-07-03,CLEANING,XGBoost,2,25950.0,22420.990234375
2017-07-04,CLEANING,XGBoost,2,22163.0,18736.1328125
2017-07-05,CLEANING,XGBoost,2,23246.0,18238.478515625
2017-07-06,CLEANING,XGBoost,2,18618.0,15042.7998046875
2017-07-07,CLEANING,XGBoost,2,20415.0,21206.9453125
2017-07-08,CLEANING,XGBoost,2,27332.0,28565.70703125
2017-07-09,CLEANING,XGBoost,2,31442.0,31110.380859375
2017-07-10,CLEANING,XGBoost,2,19552.0,19402.80078125
2017-07-11,CLEANING,XGBoost,2,17377.0,16534.931640625
2017-07-12,CLEANING,XGBoost,2,18060.0,17283.48046875
2017-07-13,CLEANING,XGBoost,2,14589.0,15315.5078125
2017-07-14,CLEANING,XGBoost,2,18698.0,21041.283203125
2017-07-15,CLEANING,XGBoost,2,24969.0,27984.05859375
2017-07-16,CLEANING,XGBoost,2,29477.0,30094.376953125
2017-07-17,CLEANING,XGBoost,2,21389.0,18562.29296875
2017-07-18,CLEANING,XGBoost,2,17849.0,17301.16015625
2017-06-21,DAIRY,Seasonal naive,2,17532.0,18052.0
2017-06-22,DAIRY,Seasonal naive,2,14178.0,15305.0
2017-06-23,DAIRY,Seasonal naive,2,19279.0,21718.0
2017-06-24,DAIRY,Seasonal naive,2,24611.0,29440.0
2017-06-25,DAIRY,Seasonal naive,2,29484.0,23591.0
2017-06-26,DAIRY,Seasonal naive,2,17899.0,18048.0
2017-06-27,DAIRY,Seasonal naive,2,14508.0,16763.0
2017-06-28,DAIRY,Seasonal naive,2,16888.0,18052.0
2017-06-29,DAIRY,Seasonal naive,2,13683.0,15305.0
2017-06-30,DAIRY,Seasonal naive,2,18639.0,21718.0
2017-07-01,DAIRY,Seasonal naive,2,28874.0,29440.0
2017-07-02,DAIRY,Seasonal naive,2,32535.0,23591.0
2017-07-03,DAIRY,Seasonal naive,2,20620.0,18048.0
2017-07-04,DAIRY,Seasonal naive,2,16954.0,16763.0
2017-07-05,DAIRY,Seasonal naive,2,19297.0,18052.0
2017-07-06,DAIRY,Seasonal naive,2,15171.0,15305.0
2017-07-07,DAIRY,Seasonal naive,2,19188.0,21718.0
2017-07-08,DAIRY,Seasonal naive,2,24871.0,29440.0
2017-07-09,DAIRY,Seasonal naive,2,28290.0,23591.0
2017-07-10,DAIRY,Seasonal naive,2,17890.0,18048.0
2017-07-11,DAIRY,Seasonal naive,2,15293.0,16763.0
2017-07-12,DAIRY,Seasonal naive,2,16859.0,18052.0
2017-07-13,DAIRY,Seasonal naive,2,13448.0,15305.0
2017-07-14,DAIRY,Seasonal naive,2,17157.0,21718.0
2017-07-15,DAIRY,Seasonal naive,2,22136.0,29440.0
2017-07-16,DAIRY,Seasonal naive,2,26552.0,23591.0
2017-07-17,DAIRY,Seasonal naive,2,17841.0,18048.0
2017-07-18,DAIRY,Seasonal naive,2,15268.0,16763.0
2017-06-21,DAIRY,Prophet,2,17532.0,19277.380265149102
2017-06-22,DAIRY,Prophet,2,14178.0,16254.176240983004
2017-06-23,DAIRY,Prophet,2,19279.0,20048.304552494577
2017-06-24,DAIRY,Prophet,2,24611.0,24654.918765068167
2017-06-25,DAIRY,Prophet,2,29484.0,28065.15393299977
2017-06-26,DAIRY,Prophet,2,17899.0,18895.75183748625
