fold,family,model,date,day_offset,actual,predicted
1,MEATS,XGBoost,2017-05-31,8,6618.1,11077.96484375
1,MEATS,XGBoost,2017-06-01,9,7158.911,8884.333984375
1,MEATS,XGBoost,2017-06-02,10,16751.504,20165.740234375
1,MEATS,XGBoost,2017-06-03,11,10829.054,18100.56640625
1,MEATS,XGBoost,2017-06-04,12,12676.137,14220.9306640625
1,MEATS,XGBoost,2017-06-05,13,8095.985000000001,8824.5234375
1,MEATS,XGBoost,2017-06-06,14,6508.48,11606.9765625
1,MEATS,XGBoost,2017-06-07,15,7119.4490000000005,13066.64453125
1,MEATS,XGBoost,2017-06-08,16,5826.284,10764.7861328125
1,MEATS,XGBoost,2017-06-09,17,15456.791,19523.451171875
1,MEATS,XGBoost,2017-06-10,18,9188.301,19856.84765625
1,MEATS,XGBoost,2017-06-11,19,10657.488,16362.537109375
1,MEATS,XGBoost,2017-06-12,20,6362.772,8868.794921875
1,MEATS,XGBoost,2017-06-13,21,6046.881,13071.2861328125
1,MEATS,XGBoost,2017-06-14,22,6236.265,13341.3828125
1,MEATS,XGBoost,2017-06-15,23,6331.745,11442.9033203125
1,MEATS,XGBoost,2017-06-16,24,17145.34,19449.556640625
1,MEATS,XGBoost,2017-06-17,25,11715.226,21014.06640625
1,MEATS,XGBoost,2017-06-18,26,8329.782,18957.744140625
1,MEATS,XGBoost,2017-06-19,27,6841.042,10513.9111328125
1,MEATS,XGBoost,2017-06-20,28,7126.69,11181.314453125
1,POULTRY,Seasonal naive,2017-05-24,1,7867.531,8755.403999999999
1,POULTRY,Seasonal naive,2017-05-25,2,6781.74,6464.772
1,POULTRY,Seasonal naive,2017-05-26,3,15663.784,13031.643
1,POULTRY,Seasonal naive,2017-05-27,4,10690.295,11862.227
1,POULTRY,Seasonal naive,2017-05-28,5,12662.443,14046.946
1,POULTRY,Seasonal naive,2017-05-29,6,8432.141,9164.213
1,POULTRY,Seasonal naive,2017-05-30,7,7337.255999999999,7544.753
1,POULTRY,Seasonal naive,2017-05-31,8,8356.701000000001,8755.403999999999
1,POULTRY,Seasonal naive,2017-06-01,9,8613.625,6464.772
1,POULTRY,Seasonal naive,2017-06-02,10,21303.266,13031.643
1,POULTRY,Seasonal naive,2017-06-03,11,14012.785,11862.227
1,POULTRY,Seasonal naive,2017-06-04,12,17764.278,14046.946
1,POULTRY,Seasonal naive,2017-06-05,13,11069.199,9164.213
1,POULTRY,Seasonal naive,2017-06-06,14,8134.577,7544.753
1,POULTRY,Seasonal naive,2017-06-07,15,8578.103000000001,8755.403999999999
1,POULTRY,Seasonal naive,2017-06-08,16,6843.906,6464.772
1,POULTRY,Seasonal naive,2017-06-09,17,18499.889,13031.643
1,POULTRY,Seasonal naive,2017-06-10,18,11514.403,11862.227
1,POULTRY,Seasonal naive,2017-06-11,19,13961.184,14046.946
1,POULTRY,Seasonal naive,2017-06-12,20,8517.807,9164.213
1,POULTRY,Seasonal naive,2017-06-13,21,6921.6759999999995,7544.753
1,POULTRY,Seasonal naive,2017-06-14,22,7714.1720000000005,8755.403999999999
1,POULTRY,Seasonal naive,2017-06-15,23,6934.488,6464.772
1,POULTRY,Seasonal naive,2017-06-16,24,17236.598,13031.643
1,POULTRY,Seasonal naive,2017-06-17,25,13452.57,11862.227
1,POULTRY,Seasonal naive,2017-06-18,26,10496.883,14046.946
1,POULTRY,Seasonal naive,2017-06-19,27,8822.952,9164.213
1,POULTRY,Seasonal naive,2017-06-20,28,8310.068,7544.753
1,POULTRY,Prophet,2017-05-24,1,7867.531,8161.451482203738
1,POULTRY,Prophet,2017-05-25,2,6781.74,6714.109114302289
1,POULTRY,Prophet,2017-05-26,3,15663.784,14019.232377148981
1,POULTRY,Prophet,2017-05-27,4,10690.295,11740.052747293601
1,POULTRY,Prophet,2017-05-28,5,12662.443,13042.668436767228
1,POULTRY,Prophet,2017-05-29,6,8432.141,8737.422662305093
1,POULTRY,Prophet,2017-05-30,7,7337.255999999999,8015.375814961373
1,POULTRY,Prophet,2017-05-31,8,8356.701000000001,8098.34559937698
1,POULTRY,Prophet,2017-06-01,9,8613.625,6752.037224876087
1,POULTRY,Prophet,2017-06-02,10,21303.266,13417.467054832181
1,POULTRY,Prophet,2017-06-03,11,14012.785,11763.15188419489
1,POULTRY,Prophet,2017-06-04,12,17764.278,13037.756686015377
1,POULTRY,Prophet,2017-06-05,13,11069.199,8706.879356703306
1,POULTRY,Prophet,2017-06-06,14,8134.577,8033.5342442446945
1,POULTRY,Prophet,2017-06-07,15,8578.103000000001,8063.8029642381525
1,POULTRY,Prophet,2017-06-08,16,6843.906,6640.513054964136
1,POULTRY,Prophet,2017-06-09,17,18499.889,13322.304144374164
1,POULTRY,Prophet,2017-06-10,18,11514.403,11658.344447517815
1,POULTRY,Prophet,2017-06-11,19,13961.184,12960.73611530379
1,POULTRY,Prophet,2017-06-12,20,8517.807,8648.249057957073
1,POULTRY,Prophet,2017-06-13,21,6921.6759999999995,7916.160485797419
1,POULTRY,Prophet,2017-06-14,22,7714.1720000000005,8034.601980719772
1,POULTRY,Prophet,2017-06-15,23,6934.488,6556.933583525088
1,POULTRY,Prophet,2017-06-16,24,17236.598,13191.12928249416
1,POULTRY,Prophet,2017-06-17,25,13452.57,11536.170436261795
1,POULTRY,Prophet,2017-06-18,26,10496.883,12829.648809109995
1,POULTRY,Prophet,2017-06-19,27,8822.952,8514.475931931123
1,POULTRY,Prophet,2017-06-20,28,8310.068,7725.004947087122
1,POULTRY,XGBoost,2017-05-24,1,7867.531,13801.7861328125
1,POULTRY,XGBoost,2017-05-25,2,6781.74,8669.337890625
1,POULTRY,XGBoost,2017-05-26,3,15663.784,20734.21875
1,POULTRY,XGBoost,2017-05-27,4,10690.295,17789.810546875
1,POULTRY,XGBoost,2017-05-28,5,12662.443,14566.703125
1,POULTRY,XGBoost,2017-05-29,6,8432.141,10269.2509765625
1,POULTRY,XGBoost,2017-05-30,7,7337.255999999999,9604.189453125
1,POULTRY,XGBoost,2017-05-31,8,8356.701000000001,13160.068359375
1,POULTRY,XGBoost,2017-06-01,9,8613.625,9980.166015625
1,POULTRY,XGBoost,2017-06-02,10,21303.266,19291.0703125
1,POULTRY,XGBoost,2017-06-03,11,14012.785,17937.2265625
1,POULTRY,XGBoost,2017-06-04,12,17764.278,16447.16796875
1,POULTRY,XGBoost,2017-06-05,13,11069.199,9550.4072265625
1,POULTRY,XGBoost,2017-06-06,14,8134.577,8975.0810546875
1,POULTRY,XGBoost,2017-06-07,15,8578.103000000001,15607.5126953125
1,POULTRY,XGBoost,2017-06-08,16,6843.906,8703.97265625
1,POULTRY,XGBoost,2017-06-09,17,18499.889,22275.36328125
1,POULTRY,XGBoost,2017-06-10,18,11514.403,21181.310546875
1,POULTRY,XGBoost,2017-06-11,19,13961.184,18280.55859375
1,POULTRY,XGBoost,2017-06-12,20,8517.807,10359.171875
1,POULTRY,XGBoost,2017-06-13,21,6921.6759999999995,8977.904296875
1,POULTRY,XGBoost,2017-06-14,22,7714.1720000000005,16936.68359375
1,POULTRY,XGBoost,2017-06-15,23,6934.488,9411.0009765625
1,POULTRY,XGBoost,2017-06-16,24,17236.598,21119.390625
1,POULTRY,XGBoost,2017-06-17,25,13452.57,22443.615234375
1,POULTRY,XGBoost,2017-06-18,26,10496.883,19845.712890625
1,POULTRY,XGBoost,2017-06-19,27,8822.952,11185.72265625
1,POULTRY,XGBoost,2017-06-20,28,8310.068,8491.529296875
1,PRODUCE,Seasonal naive,2017-05-24,1,69603.545,80088.581
1,PRODUCE,Seasonal naive,2017-05-25,2,39008.336,39382.491
1,PRODUCE,Seasonal naive,2017-05-26,3,62955.506,50598.059
1,PRODUCE,Seasonal naive,2017-05-27,4,57724.928,66765.035
1,PRODUCE,Seasonal naive,2017-05-28,5,70237.35800000001,82424.039
1,PRODUCE,Seasonal naive,2017-05-29,6,52125.615999999995,50801.091
1,PRODUCE,Seasonal naive,2017-05-30,7,44742.354999999996,41301.199
1,PRODUCE,Seasonal naive,2017-05-31,8,74786.39199999999,80088.581
1,PRODUCE,Seasonal naive,2017-06-01,9,47550.868,39382.491
1,PRODUCE,Seasonal naive,2017-06-02,10,57301.229,50598.059
1,PRODUCE,Seasonal naive,2017-06-03,11,69905.503,66765.035
1,PRODUCE,Seasonal naive,2017-06-04,12,88304.293,82424.039
1,PRODUCE,Seasonal naive,2017-06-05,13,54506.91,50801.091
1,PRODUCE,Seasonal naive,2017-06-06,14,44414.157,41301.199
1,PRODUCE,Seasonal naive,2017-06-07,15,79266.704,80088.581
1,PRODUCE,Seasonal naive,2017-06-08,16,39686.244,39382.491
1,PRODUCE,Seasonal naive,2017-06-09,17,51761.145,50598.059
1,PRODUCE,Seasonal naive,2017-06-10,18,63412.876000000004,66765.035
1,PRODUCE,Seasonal naive,2017-06-11,19,82074.739,82424.039
1,PRODUCE,Seasonal naive,2017-06-12,20,50927.31,50801.091
1,PRODUCE,Seasonal naive,2017-06-13,21,44538.584,41301.199
1,PRODUCE,Seasonal naive,2017-06-14,22,76366.224,80088.581
1,PRODUCE,Seasonal naive,2017-06-15,23,42772.118,39382.491
1,PRODUCE,Seasonal naive,2017-06-16,24,59815.86,50598.059
1,PRODUCE,Seasonal naive,2017-06-17,25,80398.462,66765.035
1,PRODUCE,Seasonal naive,2017-06-18,26,62705.239,82424.039
1,PRODUCE,Seasonal naive,2017-06-19,27,52683.617,50801.091
1,PRODUCE,Seasonal naive,2017-06-20,28,48754.694,41301.199
1,PRODUCE,Prophet,2017-05-24,1,69603.545,71886.81909924677
1,PRODUCE,Prophet,2017-05-25,2,39008.336,37499.377263805785
1,PRODUCE,Prophet,2017-05-26,3,62955.506,46089.3075737949
1,PRODUCE,Prophet,2017-05-27,4,57724.928,52859.12168173916
1,PRODUCE,Prophet,2017-05-28,5,70237.35800000001,57351.66928748169
1,PRODUCE,Prophet,2017-05-29,6,52125.615999999995,46604.04222080023
1,PRODUCE,Prophet,2017-05-30,7,44742.354999999996,43028.47850492243
1,PRODUCE,Prophet,2017-05-31,8,74786.39199999999,75145.37953931275
1,PRODUCE,Prophet,2017-06-01,9,47550.868,39512.0335548383
1,PRODUCE,Prophet,2017-06-02,10,57301.229,44039.00917126704
1,PRODUCE,Prophet,2017-06-03,11,69905.503,54484.90387024755
1,PRODUCE,Prophet,2017-06-04,12,88304.293,58993.03667848769
1,PRODUCE,Prophet,2017-06-05,13,54506.91,48120.4493894826
1,PRODUCE,Prophet,2017-06-06,14,44414.157,44641.057342084285
1,PRODUCE,Prophet,2017-06-07,15,79266.704,77185.47278758898
1,PRODUCE,Prophet,2017-06-08,16,39686.244,41833.6913561757
1,PRODUCE,Prophet,2017-06-09,17,51761.145,46527.98666315217
1,PRODUCE,Prophet,2017-06-10,18,63412.876000000004,56770.75316509551
1,PRODUCE,Prophet,2017-06-11,19,82074.739,61062.03206682661
1,PRODUCE,Prophet,2017-06-12,20,50927.31,50112.82824188004
1,PRODUCE,Prophet,2017-06-13,21,44538.584,46274.287920279065
1,PRODUCE,Prophet,2017-06-14,22,76366.224,79461.72393805222
1,PRODUCE,Prophet,2017-06-15,23,42772.118,43157.44959139198
1,PRODUCE,Prophet,2017-06-16,24,59815.86,47820.713009907224
1,PRODUCE,Prophet,2017-06-17,25,80398.462,57949.634679325405
1,PRODUCE,Prophet,2017-06-18,26,62705.239,62100.09852669383
1,PRODUCE,Prophet,2017-06-19,27,52683.617,50826.86854857947
1,PRODUCE,Prophet,2017-06-20,28,48754.694,46564.74060136164
1,PRODUCE,XGBoost,2017-05-24,1,69603.545,71581.5390625
1,PRODUCE,XGBoost,2017-05-25,2,39008.336,44986.88671875
1,PRODUCE,XGBoost,2017-05-26,3,62955.506,53372.08984375
1,PRODUCE,XGBoost,2017-05-27,4,57724.928,71474.4296875
1,PRODUCE,XGBoost,2017-05-28,5,70237.35800000001,77141.9453125
1,PRODUCE,XGBoost,2017-05-29,6,52125.615999999995,55498.28125
1,PRODUCE,XGBoost,2017-05-30,7,44742.354999999996,46915.5
1,PRODUCE,XGBoost,2017-05-31,8,74786.39199999999,72075.359375
1,PRODUCE,XGBoost,2017-06-01,9,47550.868,46572.36328125
1,PRODUCE,XGBoost,2017-06-02,10,57301.229,48741.14453125
1,PRODUCE,XGBoost,2017-06-03,11,69905.503,65265.6328125
1,PRODUCE,XGBoost,2017-06-04,12,88304.293,70690.1171875
1,PRODUCE,XGBoost,2017-06-05,13,54506.91,46123.015625
1,PRODUCE,XGBoost,2017-06-06,14,44414.157,40741.70703125
1,PRODUCE,XGBoost,2017-06-07,15,79266.704,65596.03125
1,PRODUCE,XGBoost,2017-06-08,16,39686.244,42709.640625
1,PRODUCE,XGBoost,2017-06-09,17,51761.145,51783.453125
1,PRODUCE,XGBoost,2017-06-10,18,63412.876000000004,65971.453125
1,PRODUCE,XGBoost,2017-06-11,19,82074.739,71913.671875
1,PRODUCE,XGBoost,2017-06-12,20,50927.31,50150.93359375
1,PRODUCE,XGBoost,2017-06-13,21,44538.584,41298.1484375
1,PRODUCE,XGBoost,2017-06-14,22,76366.224,69048.890625
1,PRODUCE,XGBoost,2017-06-15,23,42772.118,44441.23046875
1,PRODUCE,XGBoost,2017-06-16,24,59815.86,50493.84765625
1,PRODUCE,XGBoost,2017-06-17,25,80398.462,67033.0703125
1,PRODUCE,XGBoost,2017-06-18,26,62705.239,76964.09375
1,PRODUCE,XGBoost,2017-06-19,27,52683.617,47733.5078125
1,PRODUCE,XGBoost,2017-06-20,28,48754.694,41454.0703125
2,BEVERAGES,Seasonal naive,2017-06-21,1,57539.0,59088.0
2,BEVERAGES,Seasonal naive,2017-06-22,2,45084.0,53668.0
2,BEVERAGES,Seasonal naive,2017-06-23,3,62666.0,74693.0
2,BEVERAGES,Seasonal naive,2017-06-24,4,91036.0,109130.0
2,BEVERAGES,Seasonal naive,2017-06-25,5,104241.0,95557.0
2,BEVERAGES,Seasonal naive,2017-06-26,6,57471.0,66204.0
2,BEVERAGES,Seasonal naive,2017-06-27,7,47792.0,67628.0
2,BEVERAGES,Seasonal naive,2017-06-28,8,52239.0,59088.0
2,BEVERAGES,Seasonal naive,2017-06-29,9,47902.0,53668.0
2,BEVERAGES,Seasonal naive,2017-06-30,10,67617.0,74693.0
2,BEVERAGES,Seasonal naive,2017-07-01,11,109697.0,109130.0
2,BEVERAGES,Seasonal naive,2017-07-02,12,126930.0,95557.0
2,BEVERAGES,Seasonal naive,2017-07-03,13,75863.0,66204.0
2,BEVERAGES,Seasonal naive,2017-07-04,14,62707.0,67628.0
2,BEVERAGES,Seasonal naive,2017-07-05,15,65799.0,59088.0
2,BEVERAGES,Seasonal naive,2017-07-06,16,54241.0,53668.0
2,BEVERAGES,Seasonal naive,2017-07-07,17,65958.0,74693.0
2,BEVERAGES,Seasonal naive,2017-07-08,18,95841.0,109130.0
2,BEVERAGES,Seasonal naive,2017-07-09,19,106234.0,95557.0
2,BEVERAGES,Seasonal naive,2017-07-10,20,62622.0,66204.0
2,BEVERAGES,Seasonal naive,2017-07-11,21,54114.0,67628.0
2,BEVERAGES,Seasonal naive,2017-07-12,22,56435.0,59088.0
2,BEVERAGES,Seasonal naive,2017-07-13,23,54210.0,53668.0
2,BEVERAGES,Seasonal naive,2017-07-14,24,64752.0,74693.0
2,BEVERAGES,Seasonal naive,2017-07-15,25,97804.0,109130.0
2,BEVERAGES,Seasonal naive,2017-07-16,26,116261.0,95557.0
2,BEVERAGES,Seasonal naive,2017-07-17,27,69106.0,66204.0
2,BEVERAGES,Seasonal naive,2017-07-18,28,58557.0,67628.0
2,BEVERAGES,Prophet,2017-06-21,1,57539.0,66129.84803128854
2,BEVERAGES,Prophet,2017-06-22,2,45084.0,57511.34158229103
2,BEVERAGES,Prophet,2017-06-23,3,62666.0,72439.72610212733
2,BEVERAGES,Prophet,2017-06-24,4,91036.0,90431.27910277373
2,BEVERAGES,Prophet,2017-06-25,5,104241.0,105040.75830049625
2,BEVERAGES,Prophet,2017-06-26,6,57471.0,69024.0659853701
2,BEVERAGES,Prophet,2017-06-27,7,47792.0,63610.702430872596
2,BEVERAGES,Prophet,2017-06-28,8,52239.0,66813.3200121882
2,BEVERAGES,Prophet,2017-06-29,9,47902.0,60187.900754195485
2,BEVERAGES,Prophet,2017-06-30,10,67617.0,69512.14719846615
2,BEVERAGES,Prophet,2017-07-01,11,109697.0,93543.59143146833
2,BEVERAGES,Prophet,2017-07-02,12,126930.0,102939.8867478833
2,BEVERAGES,Prophet,2017-07-03,13,75863.0,78444.95799273583
2,BEVERAGES,Prophet,2017-07-04,14,62707.0,67441.86224944504
2,BEVERAGES,Prophet,2017-07-05,15,65799.0,71580.17681058311
2,BEVERAGES,Prophet,2017-07-06,16,54241.0,64753.768554805625
2,BEVERAGES,Prophet,2017-07-07,17,65958.0,73958.8743253331
2,BEVERAGES,Prophet,2017-07-08,18,95841.0,97778.71986405547
2,BEVERAGES,Prophet,2017-07-09,19,106234.0,106933.7937845438
2,BEVERAGES,Prophet,2017-07-10,20,62622.0,76554.81034196934
2,BEVERAGES,Prophet,2017-07-11,21,54114.0,70970.46977739187
2,BEVERAGES,Prophet,2017-07-12,22,56435.0,75285.79081793531
2,BEVERAGES,Prophet,2017-07-13,23,54210.0,67504.01032768213
2,BEVERAGES,Prophet,2017-07-14,24,64752.0,77264.77397458116
2,BEVERAGES,Prophet,2017-07-15,25,97804.0,100879.53972722744
2,BEVERAGES,Prophet,2017-07-16,26,116261.0,109778.57138422388
2,BEVERAGES,Prophet,2017-07-17,27,69106.0,78760.55526997916
2,BEVERAGES,Prophet,2017-07-18,28,58557.0,72525.24944138482
2,BEVERAGES,XGBoost,2017-06-21,1,57539.0,63832.48828125
2,BEVERAGES,XGBoost,2017-06-22,2,45084.0,53073.87890625
2,BEVERAGES,XGBoost,2017-06-23,3,62666.0,71749.828125
2,BEVERAGES,XGBoost,2017-06-24,4,91036.0,95588.453125
2,BEVERAGES,XGBoost,2017-06-25,5,104241.0,111810.34375
2,BEVERAGES,XGBoost,2017-06-26,6,57471.0,62063.140625
2,BEVERAGES,XGBoost,2017-06-27,7,47792.0,57658.05859375
2,BEVERAGES,XGBoost,2017-06-28,8,52239.0,59848.80078125
2,BEVERAGES,XGBoost,2017-06-29,9,47902.0,54942.19921875
2,BEVERAGES,XGBoost,2017-06-30,10,67617.0,71615.4453125
2,BEVERAGES,XGBoost,2017-07-01,11,109697.0,101190.25
2,BEVERAGES,XGBoost,2017-07-02,12,126930.0,106848.9296875
2,BEVERAGES,XGBoost,2017-07-03,13,75863.0,77577.5390625
2,BEVERAGES,XGBoost,2017-07-04,14,62707.0,66761.96875
2,BEVERAGES,XGBoost,2017-07-05,15,65799.0,67755.3515625
2,BEVERAGES,XGBoost,2017-07-06,16,54241.0,56258.63671875
2,BEVERAGES,XGBoost,2017-07-07,17,65958.0,69463.6953125
2,BEVERAGES,XGBoost,2017-07-08,18,95841.0,95098.8203125
2,BEVERAGES,XGBoost,2017-07-09,19,106234.0,115528.640625
2,BEVERAGES,XGBoost,2017-07-10,20,62622.0,62194.8828125
2,BEVERAGES,XGBoost,2017-07-11,21,54114.0,57379.51953125
2,BEVERAGES,XGBoost,2017-07-12,22,56435.0,60285.39453125
2,BEVERAGES,XGBoost,2017-07-13,23,54210.0,53645.34765625
2,BEVERAGES,XGBoost,2017-07-14,24,64752.0,69096.5859375
2,BEVERAGES,XGBoost,2017-07-15,25,97804.0,97345.109375
2,BEVERAGES,XGBoost,2017-07-16,26,116261.0,107017.7265625
2,BEVERAGES,XGBoost,2017-07-17,27,69106.0,66178.4375
2,BEVERAGES,XGBoost,2017-07-18,28,58557.0,62846.52734375
2,BREAD/BAKERY,Seasonal naive,2017-06-21,1,10407.208,10403.277
2,BREAD/BAKERY,Seasonal naive,2017-06-22,2,8371.183,8941.589
2,BREAD/BAKERY,Seasonal naive,2017-06-23,3,11196.457,11448.772
2,BREAD/BAKERY,Seasonal naive,2017-06-24,4,14215.667,15184.003
2,BREAD/BAKERY,Seasonal naive,2017-06-25,5,16129.371,13173.167
2,BREAD/BAKERY,Seasonal naive,2017-06-26,6,10105.643,11290.775
2,BREAD/BAKERY,Seasonal naive,2017-06-27,7,9096.027,10922.923
2,BREAD/BAKERY,Seasonal naive,2017-06-28,8,10286.737,10403.277
2,BREAD/BAKERY,Seasonal naive,2017-06-29,9,8756.838,8941.589
2,BREAD/BAKERY,Seasonal naive,2017-06-30,10,11038.794,11448.772
2,BREAD/BAKERY,Seasonal naive,2017-07-01,11,15691.255000000001,15184.003
2,BREAD/BAKERY,Seasonal naive,2017-07-02,12,17304.733,13173.167
2,BREAD/BAKERY,Seasonal naive,2017-07-03,13,11773.527,11290.775
2,BREAD/BAKERY,Seasonal naive,2017-07-04,14,9840.096,10922.923
2,BREAD/BAKERY,Seasonal naive,2017-07-05,15,11120.05,10403.277
2,BREAD/BAKERY,Seasonal naive,2017-07-06,16,8427.387999999999,8941.589
2,BREAD/BAKERY,Seasonal naive,2017-07-07,17,11166.934000000001,11448.772
2,BREAD/BAKERY,Seasonal naive,2017-07-08,18,12647.622,15184.003
2,BREAD/BAKERY,Seasonal naive,2017-07-09,19,14826.47,13173.167
2,BREAD/BAKERY,Seasonal naive,2017-07-10,20,10888.409,11290.775
2,BREAD/BAKERY,Seasonal naive,2017-07-11,21,9067.985,10922.923
2,BREAD/BAKERY,Seasonal naive,2017-07-12,22,10073.355,10403.277
2,BREAD/BAKERY,Seasonal naive,2017-07-13,23,8197.19,8941.589
2,BREAD/BAKERY,Seasonal naive,2017-07-14,24,10164.232,11448.772
2,BREAD/BAKERY,Seasonal naive,2017-07-15,25,11734.443,15184.003
2,BREAD/BAKERY,Seasonal naive,2017-07-16,26,14083.485,13173.167
2,BREAD/BAKERY,Seasonal naive,2017-07-17,27,10211.71,11290.775
2,BREAD/BAKERY,Seasonal naive,2017-07-18,28,8596.146,10922.923
2,BREAD/BAKERY,Prophet,2017-06-21,1,10407.208,11205.299205349107
2,BREAD/BAKERY,Prophet,2017-06-22,2,8371.183,9681.16993669648
2,BREAD/BAKERY,Prophet,2017-06-23,3,11196.457,11636.356965365932
2,BREAD/BAKERY,Prophet,2017-06-24,4,14215.667,14025.771405317524
2,BREAD/BAKERY,Prophet,2017-06-25,5,16129.371,16288.97296643929
2,BREAD/BAKERY,Prophet,2017-06-26,6,10105.643,11490.300655118397
2,BREAD/BAKERY,Prophet,2017-06-27,7,9096.027,10206.060617382836
2,BREAD/BAKERY,Prophet,2017-06-28,8,10286.737,11039.594874703236
2,BREAD/BAKERY,Prophet,2017-06-29,9,8756.838,9521.411585449874
2,BREAD/BAKERY,Prophet,2017-06-30,10,11038.794,11071.52260619634
2,BREAD/BAKERY,Prophet,2017-07-01,11,15691.255000000001,13915.681874766497
2,BREAD/BAKERY,Prophet,2017-07-02,12,17304.733,15829.82453321262
2,BREAD/BAKERY,Prophet,2017-07-03,13,11773.527,11921.3566428457
2,BREAD/BAKERY,Prophet,2017-07-04,14,9840.096,10287.67587726878
2,BREAD/BAKERY,Prophet,2017-07-05,15,11120.05,11162.71390396657
2,BREAD/BAKERY,Prophet,2017-07-06,16,8427.387999999999,9520.599391394026
2,BREAD/BAKERY,Prophet,2017-07-07,17,11166.934000000001,11101.273172563282
2,BREAD/BAKERY,Prophet,2017-07-08,18,12647.622,13991.97641377202
2,BREAD/BAKERY,Prophet,2017-07-09,19,14826.47,15881.78887869442
2,BREAD/BAKERY,Prophet,2017-07-10,20,10888.409,11553.261023820138
2,BREAD/BAKERY,Prophet,2017-07-11,21,9067.985,10277.40698999732
2,BREAD/BAKERY,Prophet,2017-07-12,22,10073.355,11140.924485273059
2,BREAD/BAKERY,Prophet,2017-07-13,23,8197.19,9266.295524074048
2,BREAD/BAKERY,Prophet,2017-07-14,24,10164.232,10816.957450476584
2,BREAD/BAKERY,Prophet,2017-07-15,25,11734.443,13685.190796571016
2,BREAD/BAKERY,Prophet,2017-07-16,26,14083.485,15554.596686293791
2,BREAD/BAKERY,Prophet,2017-07-17,27,10211.71,11206.744057167363
2,BREAD/BAKERY,Prophet,2017-07-18,28,8596.146,9924.302372529632
2,BREAD/BAKERY,XGBoost,2017-06-21,1,10407.208,11267.552734375
2,BREAD/BAKERY,XGBoost,2017-06-22,2,8371.183,9857.884765625
2,BREAD/BAKERY,XGBoost,2017-06-23,3,11196.457,13777.0966796875
2,BREAD/BAKERY,XGBoost,2017-06-24,4,14215.667,14910.8212890625
2,BREAD/BAKERY,XGBoost,2017-06-25,5,16129.371,15191.0751953125
2,BREAD/BAKERY,XGBoost,2017-06-26,6,10105.643,9735.3388671875
2,BREAD/BAKERY,XGBoost,2017-06-27,7,9096.027,10359.6328125
2,BREAD/BAKERY,XGBoost,2017-06-28,8,10286.737,11699.0693359375
2,BREAD/BAKERY,XGBoost,2017-06-29,9,8756.838,10234.7060546875
2,BREAD/BAKERY,XGBoost,2017-06-30,10,11038.794,13533.9609375
2,BREAD/BAKERY,XGBoost,2017-07-01,11,15691.255000000001,15588.923828125
2,BREAD/BAKERY,XGBoost,2017-07-02,12,17304.733,15942.86328125
2,BREAD/BAKERY,XGBoost,2017-07-03,13,11773.527,10747.5439453125
2,BREAD/BAKERY,XGBoost,2017-07-04,14,9840.096,10707.0498046875
2,BREAD/BAKERY,XGBoost,2017-07-05,15,11120.05,12143.841796875
2,BREAD/BAKERY,XGBoost,2017-07-06,16,8427.387999999999,9497.8076171875
2,BREAD/BAKERY,XGBoost,2017-07-07,17,11166.934000000001,13567.3291015625
2,BREAD/BAKERY,XGBoost,2017-07-08,18,12647.622,15727.4619140625
2,BREAD/BAKERY,XGBoost,2017-07-09,19,14826.47,16506.376953125
2,BREAD/BAKERY,XGBoost,2017-07-10,20,10888.409,9823.90234375
2,BREAD/BAKERY,XGBoost,2017-07-11,21,9067.985,10579.3896484375
2,BREAD/BAKERY,XGBoost,2017-07-12,22,10073.355,12309.4228515625
2,BREAD/BAKERY,XGBoost,2017-07-13,23,8197.19,8969.99609375
2,BREAD/BAKERY,XGBoost,2017-07-14,24,10164.232,13550.34375
2,BREAD/BAKERY,XGBoost,2017-07-15,25,11734.443,16350.0517578125
2,BREAD/BAKERY,XGBoost,2017-07-16,26,14083.485,16461.08203125
2,BREAD/BAKERY,XGBoost,2017-07-17,27,10211.71,9806.7158203125
2,BREAD/BAKERY,XGBoost,2017-07-18,28,8596.146,10720.177734375
2,CLEANING,Seasonal naive,2017-06-21,1,18468.0,17796.0
2,CLEANING,Seasonal naive,2017-06-22,2,16264.0,16720.0
2,CLEANING,Seasonal naive,2017-06-23,3,21945.0,21089.0
2,CLEANING,Seasonal naive,2017-06-24,4,27421.0,25938.0
2,CLEANING,Seasonal naive,2017-06-25,5,30788.0,21339.0
2,CLEANING,Seasonal naive,2017-06-26,6,18677.0,19269.0
2,CLEANING,Seasonal naive,2017-06-27,7,16907.0,18499.0
2,CLEANING,Seasonal naive,2017-06-28,8,20469.0,17796.0
2,CLEANING,Seasonal naive,2017-06-29,9,16676.0,16720.0
2,CLEANING,Seasonal naive,2017-06-30,10,22617.0,21089.0
2,CLEANING,Seasonal naive,2017-07-01,11,37150.0,25938.0
2,CLEANING,Seasonal naive,2017-07-02,12,39857.0,21339.0
2,CLEANING,Seasonal naive,2017-07-03,13,25950.0,19269.0
2,CLEANING,Seasonal naive,2017-07-04,14,22163.0,18499.0
2,CLEANING,Seasonal naive,2017-07-05,15,23246.0,17796.0
2,CLEANING,Seasonal naive,2017-07-06,16,18618.0,16720.0
2,CLEANING,Seasonal naive,2017-07-07,17,20415.0,21089.0
2,CLEANING,Seasonal naive,2017-07-08,18,27332.0,25938.0
2,CLEANING,Seasonal naive,2017-07-09,19,31442.0,21339.0
